    1.000000E+00    1.000000E+00    1.000000E+00    1.000000E+00    1.000000E+00    1.000000E+00
    3.365905E+16    9.715002E+15    4.024453E+15    8.671916E+14    5.688446E+14    3.381470E+14
    6.025358E+16    1.739097E+16    7.204237E+15    1.552569E+15    1.018972E+15    6.084835E+14
    8.126545E+16    2.345563E+16    9.716532E+15    2.094287E+15    1.375338E+15    8.254911E+14
    9.786673E+16    2.824725E+16    1.170148E+16    2.522522E+15    1.657688E+15    1.000646E+15
    1.109832E+17    3.203307E+16    1.326976E+16    2.861115E+15    1.881623E+15    1.143035E+15
    1.213465E+17    3.502421E+16    1.450886E+16    3.128903E+15    2.059474E+15    1.259863E+15
    1.295344E+17    3.738748E+16    1.548786E+16    3.340771E+15    2.200991E+15    1.356849E+15
    1.360035E+17    3.925467E+16    1.626136E+16    3.508480E+15    2.313881E+15    1.438541E+15
    1.411148E+17    4.072993E+16    1.687250E+16    3.641325E+15    2.404242E+15    1.508563E+15
    1.451531E+17    4.189551E+16    1.735536E+16    3.746654E+15    2.476898E+15    1.569812E+15
    1.483438E+17    4.281643E+16    1.773687E+16    3.830270E+15    2.535669E+15    1.624614E+15
    1.508647E+17    4.354404E+16    1.803830E+16    3.896766E+15    2.583581E+15    1.674845E+15
    1.528564E+17    4.411892E+16    1.827647E+16    3.949769E+15    2.623035E+15    1.722032E+15
    1.544301E+17    4.457313E+16    1.846465E+16    3.992150E+15    2.655935E+15    1.767427E+15
    1.556734E+17    4.493199E+16    1.861334E+16    4.026180E+15    2.683800E+15    1.812068E+15
    1.566557E+17    4.521553E+16    1.873082E+16    4.053656E+15    2.707839E+15    1.856830E+15
    1.574319E+17    4.543955E+16    1.882365E+16    4.076003E+15    2.729021E+15    1.902464E+15
    1.580451E+17    4.561654E+16    1.889700E+16    4.094348E+15    2.748123E+15    1.949625E+15
    1.585296E+17    4.575639E+16    1.895497E+16    4.109589E+15    2.765776E+15    1.998901E+15
    1.589124E+17    4.586688E+16    1.900078E+16    4.122438E+15    2.782494E+15    2.050828E+15
    1.592148E+17    4.595418E+16    1.903699E+16    4.133463E+15    2.798699E+15    2.105913E+15
    1.594538E+17    4.602316E+16    1.906560E+16    4.143118E+15    2.814743E+15    2.164641E+15
    1.596426E+17    4.607765E+16    1.908823E+16    4.151767E+15    2.830924E+15    2.227489E+15
    1.597918E+17    4.612071E+16    1.910612E+16    4.159707E+15    2.847502E+15    2.294937E+15
    1.599096E+17    4.615474E+16    1.912027E+16    4.167175E+15    2.864701E+15    2.367472E+15
    1.600027E+17    4.618162E+16    1.913147E+16    4.174368E+15    2.882728E+15    2.445599E+15
    1.600763E+17    4.620286E+16    1.914034E+16    4.181450E+15    2.901770E+15    2.529846E+15
    1.601344E+17    4.621965E+16    1.914736E+16    4.188559E+15    2.922007E+15    2.620767E+15
    1.601804E+17    4.623291E+16    1.915293E+16    4.195811E+15    2.943611E+15    2.718951E+15
    1.602167E+17    4.624340E+16    1.915736E+16    4.203312E+15    2.966756E+15    2.825027E+15
    1.602453E+17    4.625168E+16    1.916089E+16    4.211153E+15    2.991613E+15    2.939667E+15
    1.602680E+17    4.625823E+16    1.916370E+16    4.219419E+15    3.018361E+15    3.063592E+15
    1.602859E+17    4.626341E+16    1.916595E+16    4.228191E+15    3.047183E+15    3.197577E+15
    1.603000E+17    4.626750E+16    1.916776E+16    4.237545E+15    3.078271E+15    3.342459E+15
    1.603112E+17    4.627074E+16    1.916923E+16    4.247557E+15    3.111831E+15    3.499137E+15
    1.603200E+17    4.627330E+16    1.917043E+16    4.258303E+15    3.148077E+15    3.668585E+15
    1.603270E+17    4.627533E+16    1.917141E+16    4.269861E+15    3.187241E+15    3.851852E+15
    1.603325E+17    4.627694E+16    1.917224E+16    4.282311E+15    3.229571E+15    4.050072E+15
    1.603369E+17    4.627822E+16    1.917294E+16    4.295737E+15    3.275332E+15    4.264471E+15
    1.603403E+17    4.627923E+16    1.917354E+16    4.310226E+15    3.324811E+15    4.496375E+15
    1.603430E+17    4.628004E+16    1.917408E+16    4.325874E+15    3.378315E+15    4.747216E+15
    1.603452E+17    4.628068E+16    1.917456E+16    4.342780E+15    3.436177E+15    5.018543E+15
    1.603469E+17    4.628120E+16    1.917501E+16    4.361051E+15    3.498757E+15    5.312032E+15
    1.603482E+17    4.628161E+16    1.917544E+16    4.380802E+15    3.566440E+15    5.629494E+15
    1.603493E+17    4.628195E+16    1.917585E+16    4.402157E+15    3.639647E+15    5.972889E+15
    1.603501E+17    4.628222E+16    1.917626E+16    4.425248E+15    3.718829E+15    6.344337E+15
    1.603508E+17    4.628245E+16    1.917668E+16    4.450220E+15    3.804477E+15    6.746130E+15
    1.603513E+17    4.628264E+16    1.917710E+16    4.477227E+15    3.897119E+15    7.180748E+15
    1.603517E+17    4.628280E+16    1.917755E+16    4.506437E+15    3.997327E+15    7.650872E+15
    1.603521E+17    4.628294E+16    1.917801E+16    4.538029E+15    4.105721E+15    8.159405E+15
    1.603523E+17    4.628307E+16    1.917850E+16    4.572201E+15    4.222968E+15    8.709484E+15
    1.603525E+17    4.628318E+16    1.917903E+16    4.609162E+15    4.349793E+15    9.304503E+15
    1.603527E+17    4.628328E+16    1.917959E+16    4.649142E+15    4.486979E+15    9.948135E+15
    1.603529E+17    4.628338E+16    1.918018E+16    4.692387E+15    4.635372E+15    1.064435E+16
    1.603530E+17    4.628348E+16    1.918083E+16    4.739163E+15    4.795888E+15    1.139744E+16
    1.603531E+17    4.628357E+16    1.918152E+16    4.789761E+15    4.969517E+15    1.221207E+16
