   4576992016.29801       -23.0258509299405     
  7.363172950912285E+016  -22.9735811737228     
  1.512098007973299E+017  -22.9213114175052     
  2.329528842608161E+017  -22.8690416612875     
  3.190824574701679E+017  -22.8167719050699     
  4.098337412252627E+017  -22.7645021488523     
  5.054547327230965E+017  -22.7122323926346     
  6.062067404479304E+017  -22.6599626364170     
  7.123650919736489E+017  -22.6076928801993     
  8.242198913127517E+017  -22.5554231239817     
  9.420768117997330E+017  -22.5031533677641     
  1.066257926230285E+018  -22.4508836115464     
  1.197102587199797E+018  -22.3986138553288     
  1.334968361755907E+018  -22.3463440991112     
  1.480232004440130E+018  -22.2940743428935     
  1.633290482416791E+018  -22.2418045866759     
  1.794562062675472E+018  -22.1895348304582     
  1.964487462988563E+018  -22.1372650742406     
  2.143531048008604E+018  -22.0849953180230     
  2.332182095143463E+018  -22.0327255618053     
  2.530956137974951E+018  -21.9804558055877     
  2.740396380080026E+018  -21.9281860493700     
  2.961075168866332E+018  -21.8759162931524     
  3.193595558160375E+018  -21.8236465369348     
  3.438592967739167E+018  -21.7713767807171     
  3.696736918097388E+018  -21.7191070244995     
  3.968732849442193E+018  -21.6668372682818     
  4.255324050680320E+018  -21.6145675120642     
  4.557293706642648E+018  -21.5622977558466     
  4.875467027569755E+018  -21.5100279996289     
  5.210713495505445E+018  -21.4577582434113     
  5.563949246949287E+018  -21.4054884871937     
  5.936139592269703E+018  -21.3532187309760     
  6.328301634834461E+018  -21.3009489747584     
  6.741507044692740E+018  -21.2486792185407     
  7.176885002801125E+018  -21.1964094623231     
  7.635625294589030E+018  -21.1441397061055     
  8.118981538761367E+018  -21.0918699498878     
  8.628274611005257E+018  -21.0396001936702     
  9.164896280189508E+018  -20.9873304374525     
  9.730313004032825E+018  -20.9350606812349     
  1.032606991498783E+019  -20.8827909250173     
  1.095379504712684E+019  -20.8305211687996     
  1.161520381966626E+019  -20.7782514125820     
  1.231210369779096E+019  -20.7259816563644     
  1.304639911514293E+019  -20.6737119001467     
  1.382009669560174E+019  -20.6214421439291     
  1.463531076746573E+019  -20.5691723877114     
  1.549426909933945E+019  -20.5169026314938     
  1.639931897743562E+019  -20.4646328752762     
  1.735293365787016E+019  -20.4123631190585     
  1.835771913530729E+019  -20.3600933628409     
  1.941642121691594E+019  -20.3078236066232     
  2.053193302387637E+019  -20.2555538504056     
  2.170730295785835E+019  -20.2032840941880     
  2.294574300619894E+019  -20.1510143379703     
  2.425063747607459E+019  -20.0987445817527     
  2.562555225688727E+019  -20.0464748255351     
  2.707424463781324E+019  -19.9942050693174     
  2.860067351016429E+019  -19.9419353130998     
  3.020901015357275E+019  -19.8896655568821     
  3.190364967992161E+019  -19.8373958006645     
  3.368922310060871E+019  -19.7851260444469     
  3.557060988936792E+019  -19.7328562882292     
  3.755295129759163E+019  -19.6805865320116     
  3.964166449369077E+019  -19.6283167757939     
  4.184245737208371E+019  -19.5760470195763     
  4.416134405209416E+019  -19.5237772633587     
  4.660466131401064E+019  -19.4715075071410     
  4.917908605046084E+019  -19.4192377509234     
  5.189165343938094E+019  -19.3669679947057     
  5.474977608263824E+019  -19.3146982384881     
  5.776126430303841E+019  -19.2624284822705     
  6.093434763765802E+019  -19.2101587260528     
  6.427769717298599E+019  -19.1578889698352     
  6.780044917819791E+019  -19.1056192136176     
  7.151223018454763E+019  -19.0533494573999     
  7.542318339014797E+019  -19.0010797011823     
  7.954399617701236E+019  -18.9488099449646     
  8.388592928346597E+019  -18.8965401887470     
  8.846084778556359E+019  -18.8442704325294     
  9.328125349581750E+019  -18.7920006763117     
  9.836031892100837E+019  -18.7397309200941     
  1.037119232731573E+020  -18.6874611638764     
  1.093506906919874E+020  -18.6351914076588     
  1.152920300111370E+020  -18.5829216514412     
  1.215521766927989E+020  -18.5306518952235     
  1.281482373042001E+020  -18.4783821390059     
  1.350982365621751E+020  -18.4261123827883     
  1.424211662332146E+020  -18.3738426265706     
  1.501370369103462E+020  -18.3215728703530     
  1.582669329697374E+020  -18.2693031141353     
  1.668330703392087E+020  -18.2170333579177     
  1.758588567705895E+020  -18.1647636017001     
  1.853689557475380E+020  -18.1124938454824     
  1.953893543589941E+020  -18.0602240892648     
  2.059474341743275E+020  -18.0079543330471     
  2.170720456390491E+020  -17.9556845768295     
  2.287935869674191E+020  -17.9034148206119     
  2.411440878373713E+020  -17.8511450643942     
  2.541572964052912E+020  -17.7988753081766     
  2.678687711759127E+020  -17.7466055519589     
  2.823159784519999E+020  -17.6943357957413     
  2.975383952767197E+020  -17.6420660395237     
  3.135776164919192E+020  -17.5897962833060     
  3.304774681525436E+020  -17.5375265270884     
  3.482841279295905E+020  -17.4852567708708     
  3.670462514674763E+020  -17.4329870146531     
  3.868151043875821E+020  -17.3807172584355     
  4.076447022637956E+020  -17.3284475022178     
  4.295919592741755E+020  -17.2761777460002     
  4.527168432179156E+020  -17.2239079897826     
  4.770825384691292E+020  -17.1716382335649     
  5.027556187778272E+020  -17.1193684773473     
  5.298062304607302E+020  -17.0670987211296     
  5.583082827743573E+020  -17.0148289649120     
  5.883396491203271E+020  -16.9625592086944     
  6.199823804996754E+020  -16.9102894524767     
  6.533229306724111E+020  -16.8580196962591     
  6.884523904917018E+020  -16.8057499400415     
  7.254667362397175E+020  -16.7534801838238     
  7.644670933057515E+020  -16.7012104276062     
  8.055600124508798E+020  -16.6489406713885     
  8.488577588090991E+020  -16.5966709151709     
  8.944786183415113E+020  -16.5444011589533     
  9.425472232198244E+020  -16.4921314027356     
  9.931948907301639E+020  -16.4398616465180     
