 -6.388362595395942E-026 -6.388362595395942E-026 -1.311895890125952E-026
 -6.453042448520738E-026 -6.453042448520738E-026 -1.325178359964080E-026
 -6.518371739311937E-026 -6.518371739311937E-026 -1.338594196465844E-026
 -6.584356982729800E-026 -6.584356982729800E-026 -1.352144737524870E-026
 -6.651004759624094E-026 -6.651004759624094E-026 -1.365831334565662E-026
 -6.718321717411462E-026 -6.718321717411462E-026 -1.379655352682711E-026
 -6.786314570759807E-026 -6.786314570759807E-026 -1.393618170781032E-026
 -6.854990102279970E-026 -6.854990102279970E-026 -1.407721181718208E-026
 -6.924355163224658E-026 -6.924355163224658E-026 -1.421965792447921E-026
 -6.994416674194643E-026 -6.994416674194643E-026 -1.436353424164971E-026
 -7.065181625852477E-026 -7.065181625852477E-026 -1.450885512451848E-026
 -7.136657079643675E-026 -7.136657079643675E-026 -1.465563507426826E-026
 -7.208850168525460E-026 -7.208850168525460E-026 -1.480388873893622E-026
 -7.281768097703259E-026 -7.281768097703259E-026 -1.495363091492634E-026
 -7.355418145374813E-026 -7.355418145374813E-026 -1.510487654853756E-026
 -7.429807663482261E-026 -7.429807663482261E-026 -1.525764073750821E-026
 -7.504944078472071E-026 -7.504944078472071E-026 -1.541193873257658E-026
 -7.580834892062966E-026 -7.580834892062966E-026 -1.556778593905788E-026
 -7.657487682021978E-026 -7.657487682021978E-026 -1.572519791843799E-026
 -7.734910102948657E-026 -7.734910102948657E-026 -1.588419038998385E-026
 -7.813109887067551E-026 -7.813109887067551E-026 -1.604477923237086E-026
 -7.892094845029071E-026 -7.892094845029071E-026 -1.620698048532756E-026
 -7.971872866718725E-026 -7.971872866718725E-026 -1.637081035129738E-026
 -8.052451922074965E-026 -8.052451922074965E-026 -1.653628519711823E-026
 -8.133840061915653E-026 -8.133840061915653E-026 -1.670342155571964E-026
 -8.216045418773197E-026 -8.216045418773197E-026 -1.687223612783781E-026
 -8.299076207738562E-026 -8.299076207738562E-026 -1.704274578374883E-026
 -8.382940727314173E-026 -8.382940727314173E-026 -1.721496756502018E-026
 -8.467647360275798E-026 -8.467647360275798E-026 -1.738891868628066E-026
 -8.553204574543629E-026 -8.553204574543629E-026 -1.756461653700924E-026
 -8.639620924062431E-026 -8.639620924062431E-026 -1.774207868334249E-026
 -8.726905049691087E-026 -8.726905049691087E-026 -1.792132286990134E-026
 -8.815065680101592E-026 -8.815065680101592E-026 -1.810236702163720E-026
 -8.904111632687414E-026 -8.904111632687414E-026 -1.828522924569737E-026
 -8.994051814481569E-026 -8.994051814481569E-026 -1.846992783331036E-026
 -9.084895223084409E-026 -9.084895223084409E-026 -1.865648126169120E-026
 -9.176650947601176E-026 -9.176650947601176E-026 -1.884490819596670E-026
 -9.269328169589577E-026 -9.269328169589577E-026 -1.903522749112145E-026
 -9.362936164017237E-026 -9.362936164017237E-026 -1.922745819396397E-026
 -9.457484300229447E-026 -9.457484300229447E-026 -1.942161954511404E-026
 -9.552982042927150E-026 -9.552982042927150E-026 -1.961773098101111E-026
 -9.649438953155148E-026 -9.649438953155148E-026 -1.981581213594361E-026
 -9.746864689300970E-026 -9.746864689300970E-026 -2.001588284410021E-026
 -9.845269008104234E-026 -9.845269008104234E-026 -2.021796314164263E-026
 -9.944661765676702E-026 -9.944661765676702E-026 -2.042207326880037E-026
 -1.004505291853327E-025 -1.004505291853327E-025 -2.062823367198797E-026
 -1.014645252463372E-025 -1.014645252463372E-025 -2.083646500594425E-026
 -1.024887074443568E-025 -1.024887074443568E-025 -2.104678813589470E-026
 -1.035231784195876E-025 -1.035231784195876E-025 -2.125922413973673E-026
 -1.045680418585985E-025 -1.045680418585985E-025 -2.147379431024790E-026
 -1.056234025052001E-025 -1.056234025052001E-025 -2.169052015731788E-026
 -1.066893661714285E-025 -1.066893661714285E-025 -2.190942341020407E-026
 -1.077660397486451E-025 -1.077660397486451E-025 -2.213052601981104E-026
 -1.088535312187560E-025 -1.088535312187560E-025 -2.235385016099453E-026
 -1.099519496655489E-025 -1.099519496655489E-025 -2.257941823488951E-026
 -1.110614052861522E-025 -1.110614052861522E-025 -2.280725287126340E-026
 -1.121820094026154E-025 -1.121820094026154E-025 -2.303737693089424E-026
 -1.133138744736122E-025 -1.133138744736122E-025 -2.326981350797394E-026
 -1.144571141062694E-025 -1.144571141062694E-025 -2.350458593253746E-026
 -1.156118430681205E-025 -1.156118430681205E-025 -2.374171777291760E-026
 -1.167781772991881E-025 -1.167781772991881E-025 -2.398123283822612E-026
 -1.179562339241938E-025 -1.179562339241938E-025 -2.422315518086122E-026
 -1.191461312648987E-025 -1.191461312648987E-025 -2.446750909904170E-026
 -1.203479888525754E-025 -1.203479888525754E-025 -2.471431913936817E-026
 -1.215619274406139E-025 -1.215619274406139E-025 -2.496361009941179E-026
 -1.227880690172599E-025 -1.227880690172599E-025 -2.521540703033016E-026
 -1.240265368184914E-025 -1.240265368184914E-025 -2.546973523951162E-026
 -1.252774553410311E-025 -1.252774553410311E-025 -2.572662029324746E-026
 -1.265409503554985E-025 -1.265409503554985E-025 -2.598608801943273E-026
 -1.278171489197027E-025 -1.278171489197027E-025 -2.624816451029609E-026
 -1.291061793920761E-025 -1.291061793920761E-025 -2.651287612515848E-026
 -1.304081714452523E-025 -1.304081714452523E-025 -2.678024949322145E-026
 -1.317232560797902E-025 -1.317232560797902E-025 -2.705031151638549E-026
 -1.330515656380426E-025 -1.330515656380426E-025 -2.732308937209805E-026
 -1.343932338181752E-025 -1.343932338181752E-025 -2.759861051623241E-026
 -1.357483956883341E-025 -1.357483956883341E-025 -2.787690268599717E-026
 -1.371171877009657E-025 -1.371171877009657E-025 -2.815799390287688E-026
 -1.384997477072906E-025 -1.384997477072906E-025 -2.844191247560433E-026
 -1.398962149719301E-025 -1.398962149719301E-025 -2.872868700316423E-026
 -1.413067301876917E-025 -1.413067301876917E-025 -2.901834637782954E-026
 -1.427314354905123E-025 -1.427314354905123E-025 -2.931091978823020E-026
 -1.441704744745608E-025 -1.441704744745608E-025 -2.960643672245445E-026
 -1.456239922075035E-025 -1.456239922075035E-025 -2.990492697118375E-026
 -1.470921352459328E-025 -1.470921352459328E-025 -3.020642063086121E-026
 -1.485750516509614E-025 -1.485750516509614E-025 -3.051094810689386E-026
 -1.500728910039841E-025 -1.500728910039841E-025 -3.081854011688959E-026
 -1.515858044226079E-025 -1.515858044226079E-025 -3.112922769392842E-026
 -1.531139445767541E-025 -1.531139445767541E-025 -3.144304218986915E-026
 -1.546574657049332E-025 -1.546574657049332E-025 -3.176001527869164E-026
 -1.562165236306933E-025 -1.562165236306933E-025 -3.208017895987453E-026
 -1.577912757792472E-025 -1.577912757792472E-025 -3.240356556180968E-026
 -1.593818811942765E-025 -1.593818811942765E-025 -3.273020774525320E-026
 -1.609885005549174E-025 -1.609885005549174E-025 -3.306013850681340E-026
 -1.626112961929294E-025 -1.626112961929294E-025 -3.339339118247657E-026
 -1.642504321100466E-025 -1.642504321100466E-025 -3.372999945117028E-026
 -1.659060739955183E-025 -1.659060739955183E-025 -3.406999733836536E-026
 -1.675783892438372E-025 -1.675783892438372E-025 -3.441341921971657E-026
 -1.692675469726581E-025 -1.692675469726581E-025 -3.476029982474230E-026
 -1.709737180409101E-025 -1.709737180409101E-025 -3.511067424054403E-026
 -1.726970750671037E-025 -1.726970750671037E-025 -3.546457791556594E-026
 -1.744377924478353E-025 -1.744377924478353E-025 -3.582204666339476E-026
 -1.761960463764920E-025 -1.761960463764920E-025 -3.618311666660104E-026
 -1.779720148621553E-025 -1.779720148621553E-025 -3.654782448062118E-026
 -1.797658777487117E-025 -1.797658777487117E-025 -3.691620703768186E-026
 -1.815778167341689E-025 -1.815778167341689E-025 -3.728830165076683E-026
 -1.834080153901784E-025 -1.834080153901784E-025 -3.766414601762592E-026
 -1.852566591817711E-025 -1.852566591817711E-025 -3.804377822482800E-026
 -1.871239354873051E-025 -1.871239354873051E-025 -3.842723675185729E-026
 -1.890100336186284E-025 -1.890100336186284E-025 -3.881456047525405E-026
 -1.909151448414619E-025 -1.909151448414619E-025 -3.920578867280021E-026
 -1.928394623959983E-025 -1.928394623959983E-025 -3.960096102774967E-026
 -1.947831815177277E-025 -1.947831815177277E-025 -4.000011763310480E-026
 -1.967464994584873E-025 -1.967464994584873E-025 -4.040329899593936E-026
 -1.987296155077372E-025 -1.987296155077372E-025 -4.081054604176745E-026
 -2.007327310140681E-025 -2.007327310140681E-025 -4.122190011896040E-026
 -2.027560494069417E-025 -2.027560494069417E-025 -4.163740300321124E-026
 -2.047997762186653E-025 -2.047997762186653E-025 -4.205709690204733E-026
 -2.068641191066066E-025 -2.068641191066066E-025 -4.248102445939242E-026
 -2.089492878756458E-025 -2.089492878756458E-025 -4.290922876017725E-026
 -2.110554945008738E-025 -2.110554945008738E-025 -4.334175333500087E-026
 -2.131829531505366E-025 -2.131829531505366E-025 -4.377864216484235E-026
 -2.153318802092254E-025 -2.153318802092254E-025 -4.421993968582307E-026
 -2.175024943013218E-025 -2.175024943013218E-025 -4.466569079402145E-026
 -2.196950163146949E-025 -2.196950163146949E-025 -4.511594085033914E-026
 -2.219096694246571E-025 -2.219096694246571E-025 -4.557073568542066E-026
 -2.318824075444326E-025 -2.318824075444326E-025 -4.761870869216027E-026
 -2.423041456288833E-025 -2.423041456288833E-025 -4.975888704878854E-026
 -2.531953066606620E-025 -2.531953066606620E-025 -5.199546476067167E-026
 -2.645772592857028E-025 -2.645772592857028E-025 -5.433283003188539E-026
 -2.764723626355021E-025 -2.764723626355021E-025 -5.677557446979061E-026
 -2.889040133319318E-025 -2.889040133319318E-025 -5.932850273780744E-026
 -3.018966947840750E-025 -3.018966947840750E-025 -6.199664267887255E-026
 -3.154760288922410E-025 -3.154760288922410E-025 -6.478525593322805E-026
 -3.296688302803064E-025 -3.296688302803064E-025 -6.769984907542007E-026
 -3.445031631838218E-025 -3.445031631838218E-025 -7.074618529667770E-026
 -3.600084011279627E-025 -3.600084011279627E-025 -7.393029666020662E-026
 -3.762152895364091E-025 -3.762152895364091E-025 -7.725849695836974E-026
 -3.931560114196023E-025 -3.931560114196023E-025 -8.073739520223974E-026
 -4.108642562986105E-025 -4.108642562986105E-025 -8.437390977560753E-026
 -4.293752925290409E-025 -4.293752925290409E-025 -8.817528328721376E-026
 -4.487260431980585E-025 -4.487260431980585E-025 -9.214909815674416E-026
 -4.689551657767099E-025 -4.689551657767099E-025 -9.630329297200293E-026
 -4.901031357193517E-025 -4.901031357193517E-025 -1.006461796566526E-025
 -5.122123342121208E-025 -5.122123342121208E-025 -1.051864614899891E-025
 -5.353271402830966E-025 -5.353271402830966E-025 -1.099332520224216E-025
 -5.594940274980599E-025 -5.594940274980599E-025 -1.148960949326373E-025
 -5.847616654776835E-025 -5.847616654776835E-025 -1.200849848748814E-025
 -6.111810264845477E-025 -6.111810264845477E-025 -1.255103893673625E-025
 -6.388054973416135E-025 -6.388054973416135E-025 -1.311832717755099E-025
 -6.676909969577993E-025 -6.676909969577993E-025 -1.371151154466909E-025
 -6.978960997510637E-025 -6.978960997510637E-025 -1.433179490560220E-025
 -7.294821652749867E-025 -7.294821652749867E-025 -1.498043732261133E-025
 -7.625134743713192E-025 -7.625134743713192E-025 -1.565875884869673E-025
 -7.970573721883207E-025 -7.970573721883207E-025 -1.636814246458158E-025
 -8.331844184230828E-025 -8.331844184230828E-025 -1.711003716404545E-025
 -8.709685451654300E-025 -8.709685451654300E-025 -1.788596119536151E-025
 -9.104872227414267E-025 -9.104872227414267E-025 -1.869750546701144E-025
 -9.518216339761896E-025 -9.518216339761896E-025 -1.954633712629675E-025
 -9.950568573185436E-025 -9.950568573185436E-025 -2.043420331993438E-025
 -1.040282059294186E-024 -1.040282059294186E-024 -2.136293514621989E-025
 -1.087590696779605E-024 -1.087590696779605E-024 -2.233445180886689E-025
 -1.137080729615886E-024 -1.137080729615886E-024 -2.335076498318336E-025
 -1.188854844110106E-024 -1.188854844110106E-024 -2.441398340583253E-025
 -1.243020688002178E-024 -1.243020688002178E-024 -2.552631770004473E-025
 -1.299691117506789E-024 -1.299691117506789E-024 -2.669008544880013E-025
 -1.358984457073865E-024 -1.358984457073865E-024 -2.790771652919544E-025
 -1.421024772546588E-024 -1.421024772546588E-024 -2.918175872193887E-025
 -1.485942158433700E-024 -1.485942158433700E-024 -3.051488361069205E-025
 -1.553873040052704E-024 -1.553873040052704E-024 -3.190989278679660E-025
 -1.624960491342770E-024 -1.624960491342770E-024 -3.336972437578902E-025
 -1.699354569190778E-024 -1.699354569190778E-024 -3.489745990302491E-025
 -1.777212665161233E-024 -1.777212665161233E-024 -3.649633151670388E-025
 -1.858699875570696E-024 -1.858699875570696E-024 -3.816972958761251E-025
 -1.943989390900431E-024 -1.943989390900431E-024 -3.992121070599098E-025
 -2.033262905596906E-024 -2.033262905596906E-024 -4.175450609707933E-025
 -2.126711049369210E-024 -2.126711049369210E-024 -4.367353047811771E-025
 -2.224533841155268E-024 -2.224533841155268E-024 -4.568239138086711E-025
 -2.326941166995265E-024 -2.326941166995265E-024 -4.778539896508134E-025
 -2.434153283121289E-024 -2.434153283121289E-024 -4.998707634981218E-025
 -2.546401345646839E-024 -2.546401345646839E-024 -5.229217049096187E-025
 -2.663927968319063E-024 -2.663927968319063E-024 -5.470566363512361E-025
 -2.786987809880445E-024 -2.786987809880445E-024 -5.723278538147341E-025
 -2.915848192675626E-024 -2.915848192675626E-024 -5.987902538530304E-025
 -3.050789754233334E-024 -3.050789754233334E-024 -6.265014673872025E-025
 -3.192107133653301E-024 -3.192107133653301E-024 -6.555220006609459E-025
 -3.340109694734099E-024 -3.340109694734099E-024 -6.859153837400381E-025
 -3.495122287890219E-024 -3.495122287890219E-024 -7.177483269774558E-025
 -3.657486053026030E-024 -3.657486053026030E-024 -7.510908858892742E-025
 -3.827559265660692E-024 -3.827559265660692E-024 -7.860166349124635E-025
 -4.005718228732434E-024 -4.005718228732434E-024 -8.226028505432677E-025
 -4.192358212653052E-024 -4.192358212653052E-024 -8.609307043841088E-025
 -4.387894446334748E-024 -4.387894446334748E-024 -9.010854666580287E-025
 -4.592763162071984E-024 -4.592763162071984E-024 -9.431567207826397E-025
 -4.807422697331477E-024 -4.807422697331477E-024 -9.872385896305712E-025
 -5.032354656684588E-024 -5.032354656684588E-024 -1.033429974140585E-024
 -5.268065137308604E-024 -5.268065137308604E-024 -1.081834804983017E-024
 -5.515086021687793E-024 -5.515086021687793E-024 -1.132562308025172E-024
 -5.773976341362025E-024 -5.773976341362025E-024 -1.185727284386845E-024
 -6.045323715801667E-024 -6.045323715801667E-024 -1.241450405923557E-024
 -6.329745870732477E-024 -6.329745870732477E-024 -1.299858527025419E-024
 -6.627892240495019E-024 -6.627892240495019E-024 -1.361085013673084E-024
 -6.940445659300206E-024 -6.940445659300206E-024 -1.425270090749150E-024
 -7.268124146537367E-024 -7.268124146537367E-024 -1.492561208663923E-024
 -7.611682791604858E-024 -7.611682791604858E-024 -1.563113430418855E-024
 -7.971915744066709E-024 -7.971915744066709E-024 -1.637089840299413E-024
 -8.349658315293698E-024 -8.349658315293698E-024 -1.714661975462099E-024
 -8.745789198125138E-024 -8.745789198125138E-024 -1.796010281757841E-024
 -9.161232811489687E-024 -9.161232811489687E-024 -1.881324595216632E-024
 -9.596961777351639E-024 -9.596961777351639E-024 -1.970804650706140E-024
 -1.005399953780496E-023 -1.005399953780496E-023 -2.064660619370662E-024
 -1.053342312062313E-023 -1.053342312062313E-023 -2.163113676556536E-024
 -1.103636606208996E-023 -1.103636606208996E-023 -2.266396602036331E-024
 -1.156402149648790E-023 -1.156402149648790E-023 -2.374754414457337E-024
 -1.211764542220770E-023 -1.211764542220770E-023 -2.488445042060511E-024
 -1.269856015506950E-023 -1.269856015506950E-023 -2.607740031844630E-024
 -1.330815798011321E-023 -1.330815798011321E-023 -2.732925299487533E-024
 -1.394790501382791E-023 -1.394790501382791E-023 -2.864301922482517E-024
 -1.461934528954946E-023 -1.461934528954946E-023 -3.002186979103908E-024
 -1.532410507956570E-023 -1.532410507956570E-023 -3.146914435982242E-024
 -1.606389746833341E-023 -1.606389746833341E-023 -3.298836087247040E-024
 -1.684052719213392E-023 -1.684052719213392E-023 -3.458322548384645E-024
 -1.765589576147920E-023 -1.765589576147920E-023 -3.625764308160907E-024
 -1.851200688363263E-023 -1.851200688363263E-023 -3.801572842174558E-024
 -1.941097220373219E-023 -1.941097220373219E-023 -3.986181791837860E-024
 -2.035501738420375E-023 -2.035501738420375E-023 -4.180048212827556E-024
 -2.134648854343520E-023 -2.134648854343520E-023 -4.383653897312587E-024
 -2.238785907605263E-023 -2.238785907605263E-023 -4.597506774546522E-024
 -2.348173687860566E-023 -2.348173687860566E-023 -4.822142394713664E-024
 -2.463087200603587E-023 -2.463087200603587E-023 -5.058125501239509E-024
 -2.583816478597790E-023 -2.583816478597790E-023 -5.306051697120460E-024
 -2.710667441973688E-023 -2.710667441973688E-023 -5.566549211195967E-024
 -2.843962810070379E-023 -2.843962810070379E-023 -5.840280770680242E-024
 -2.984043068302446E-023 -2.984043068302446E-023 -6.127945586692522E-024
 -3.131267493553656E-023 -3.131267493553656E-023 -6.430281459976259E-024
 -3.286015241834389E-023 -3.286015241834389E-023 -6.748067014481334E-024
 -3.448686502191929E-023 -3.448686502191929E-023 -7.082124067001281E-024
 -3.619703721133033E-023 -3.619703721133033E-023 -7.433320141612478E-024
 -3.799512902107803E-023 -3.799512902107803E-023 -7.802571138257096E-024
 -3.988584984914351E-023 -3.988584984914351E-023 -8.190844165449116E-024
 -4.187417310216867E-023 -4.187417310216867E-023 -8.599160547766783E-024
 -4.396535174726548E-023 -4.396535174726548E-023 -9.028599019527734E-024
 -4.616493482978250E-023 -4.616493482978250E-023 -9.480299116830334E-024
 -4.847878502046827E-023 -4.847878502046827E-023 -9.955464780989022E-024
 -5.091309725988503E-023 -5.091309725988503E-023 -1.045536818729782E-023
 -5.347441857266720E-023 -5.347441857266720E-023 -1.098135381402987E-023
 -5.616966912930986E-023 -5.616966912930986E-023 -1.153484276762613E-023
 -5.900616463864263E-023 -5.900616463864263E-023 -1.211733738114983E-023
 -6.199164016002459E-023 -6.199164016002459E-023 -1.273042610429076E-023
 -6.513427543061409E-023 -6.513427543061409E-023 -1.337578870450111E-023
 -6.844272180986714E-023 -6.844272180986714E-023 -1.405520180024057E-023
 -7.192613095072756E-023 -7.192613095072756E-023 -1.477054474881012E-023
 -7.559418531484039E-023 -7.559418531484039E-023 -1.552380591286901E-023
 -7.945713065758873E-023 -7.945713065758873E-023 -1.631708933146911E-023
 -8.352581061787319E-023 -8.352581061787319E-023 -1.715262182331324E-023
 -8.781170355737212E-023 -8.781170355737212E-023 -1.803276055196035E-023
 -9.232696180460555E-023 -9.232696180460555E-023 -1.896000108487435E-023
 -9.708445347052685E-023 -9.708445347052685E-023 -1.993698598055462E-023
 -1.020978070146626E-022 -1.020978070146626E-022 -2.096651394051107E-023
 -1.073814587540836E-022 -1.073814587540836E-022 -2.205154956557075E-023
 -1.129507035217912E-022 -1.129507035217912E-022 -2.319523375893926E-023
 -1.188217486965467E-022 -1.188217486965467E-022 -2.440089482161226E-023
 -1.250117718428382E-022 -1.250117718428382E-022 -2.567206028915427E-023
 -1.315389822176783E-022 -1.315389822176783E-022 -2.701246956255894E-023
 -1.384226864203781E-022 -1.384226864203781E-022 -2.842608738989907E-023
 -1.456833584824557E-022 -1.456833584824557E-022 -2.991711825979002E-023
 -1.533427147175647E-022 -1.533427147175647E-022 -3.149002177235704E-023
 -1.614237936759027E-022 -1.614237936759027E-022 -3.314952905844431E-023
 -1.699510415741488E-022 -1.699510415741488E-022 -3.490066032326270E-023
 -1.789504036007592E-022 -1.789504036007592E-022 -3.674874359658449E-023
 -1.884494215276122E-022 -1.884494215276122E-022 -3.869943477799178E-023
 -1.984773380927427E-022 -1.984773380927427E-022 -4.075873907261681E-023
 -2.090652086554889E-022 -2.090652086554889E-022 -4.293303392032362E-023
 -2.202460206650110E-022 -2.202460206650110E-022 -4.522909352942190E-023
 -2.320548215261484E-022 -2.320548215261484E-022 -4.765411513483403E-023
 -2.445288554932271E-022 -2.445288554932271E-022 -5.021574711021628E-023
 -2.577077102730511E-022 -2.577077102730511E-022 -5.292211907393014E-023
 -2.716334740732949E-022 -2.716334740732949E-022 -5.578187414005163E-023
 -2.863509038922225E-022 -2.863509038922225E-022 -5.880420347786712E-023
 -3.019076059105508E-022 -3.019076059105508E-022 -6.199888335663097E-023
 -3.183542289168353E-022 -3.183542289168353E-022 -6.537631486685011E-023
 -3.357446717744785E-022 -3.357446717744785E-022 -6.894756652511611E-023
 -3.541363060219755E-022 -3.541363060219755E-022 -7.272441998665567E-023
 -3.735902147889086E-022 -3.735902147889086E-022 -7.671941910843659E-023
 -3.941714493092007E-022 -3.941714493092007E-022 -8.094592262599658E-023
 -4.159493044210279E-022 -4.159493044210279E-022 -8.541816072931823E-023
 -4.389976145603850E-022 -4.389976145603850E-022 -9.015129584722192E-023
 -4.633950718835615E-022 -4.633950718835615E-022 -9.516148797608852E-023
 -4.892255682937615E-022 -4.892255682937615E-022 -1.004659649174689E-022
 -5.165785632998694E-022 -5.165785632998694E-022 -1.060830978205089E-022
 -5.455494798022752E-022 -5.455494798022752E-022 -1.120324824593958E-022
 -5.762401300830510E-022 -5.762401300830510E-022 -1.183350267134837E-022
 -6.087591744771511E-022 -6.087591744771511E-022 -1.250130447587007E-022
 -6.432226154194561E-022 -6.432226154194561E-022 -1.320903585236383E-022
 -6.797543298012050E-022 -6.797543298012050E-022 -1.395924070127475E-022
 -7.184866428307832E-022 -7.184866428307832E-022 -1.475463641527501E-022
 -7.595609468802739E-022 -7.595609468802739E-022 -1.559812658771991E-022
 -8.031283691131552E-022 -8.031283691131552E-022 -1.649281472285944E-022
 -8.493504920329347E-022 -8.493504920329347E-022 -1.744201903281920E-022
 -8.984001314704773E-022 -8.984001314704773E-022 -1.844928841412588E-022
 -9.504621769427864E-022 -9.504621769427864E-022 -1.951841970507507E-022
 -1.005734499772008E-021 -1.005734499772008E-021 -2.065347633460374E-022
 -1.064428934854705E-021 -1.064428934854705E-021 -2.185880848362341E-022
 -1.126772342522861E-021 -1.126772342522861E-021 -2.313907489109447E-022
