   -4.862266E-02   -4.211509E+00   -4.066623E+01   -3.019909E+03   -1.036341E+04   -4.862266E+04
   -5.651423E-02   -4.895046E+00   -4.726645E+01   -3.510048E+03   -1.204541E+04   -5.651423E+04
   -6.612567E-02   -5.727552E+00   -5.530511E+01   -4.107005E+03   -1.409399E+04   -6.612567E+04
   -7.737238E-02   -6.701699E+00   -6.471144E+01   -4.805528E+03   -1.649110E+04   -7.737238E+04
   -9.053187E-02   -7.841523E+00   -7.571756E+01   -5.622852E+03   -1.929591E+04   -9.053187E+04
   -1.059295E-01   -9.175207E+00   -8.859558E+01   -6.579185E+03   -2.257775E+04   -1.059295E+05
   -1.239460E-01   -1.073572E+01   -1.036639E+02   -7.698171E+03   -2.641777E+04   -1.239460E+05
   -1.450267E-01   -1.256165E+01   -1.212950E+02   -9.007475E+03   -3.091090E+04   -1.450267E+05
   -1.696928E-01   -1.469814E+01   -1.419249E+02   -1.053946E+04   -3.616821E+04   -1.696928E+05
   -1.985541E-01   -1.719799E+01   -1.660634E+02   -1.233201E+04   -4.231970E+04   -1.985541E+05
   -2.323241E-01   -2.012302E+01   -1.943074E+02   -1.442944E+04   -4.951742E+04   -2.323241E+05
   -2.718377E-01   -2.354554E+01   -2.273552E+02   -1.688359E+04   -5.793933E+04   -2.718377E+05
   -3.180719E-01   -2.755016E+01   -2.660237E+02   -1.975515E+04   -6.779364E+04   -3.180719E+05
   -3.721694E-01   -3.223588E+01   -3.112689E+02   -2.311510E+04   -7.932396E+04   -3.721694E+05
   -4.354679E-01   -3.771856E+01   -3.642096E+02   -2.704652E+04   -9.281537E+04   -4.354679E+05
   -5.095321E-01   -4.413372E+01   -4.261542E+02   -3.164658E+04   -1.086014E+05   -5.095321E+05
   -5.961933E-01   -5.163998E+01   -4.986344E+02   -3.702902E+04   -1.270723E+05   -5.961933E+05
   -6.975938E-01   -6.042289E+01   -5.834420E+02   -4.332691E+04   -1.486847E+05   -6.975938E+05
   -8.162402E-01   -7.069959E+01   -6.826736E+02   -5.069594E+04   -1.739729E+05   -8.162402E+05
   -9.550663E-01   -8.272418E+01   -7.987827E+02   -5.931830E+04   -2.035623E+05   -9.550663E+05
   -1.117504E+00   -9.679387E+01   -9.346393E+02   -6.940713E+04   -2.381840E+05   -1.117504E+06
   -1.307568E+00   -1.132566E+02   -1.093603E+03   -8.121189E+04   -2.786943E+05   -1.307568E+06
   -1.529959E+00   -1.325192E+02   -1.279602E+03   -9.502439E+04   -3.260946E+05   -1.529959E+06
   -1.790174E+00   -1.550580E+02   -1.497237E+03   -1.111861E+05   -3.815567E+05   -1.790174E+06
   -2.094647E+00   -1.814303E+02   -1.751887E+03   -1.300966E+05   -4.464518E+05   -2.094647E+06
   -2.450904E+00   -2.122879E+02   -2.049847E+03   -1.522234E+05   -5.223841E+05   -2.450904E+06
   -2.867753E+00   -2.483938E+02   -2.398484E+03   -1.781135E+05   -6.112312E+05   -2.867753E+06
   -3.355500E+00   -2.906405E+02   -2.806418E+03   -2.084070E+05   -7.151892E+05   -3.355500E+06
   -3.926202E+00   -3.400725E+02   -3.283733E+03   -2.438528E+05   -8.368283E+05   -3.926202E+06
   -4.593970E+00   -3.979120E+02   -3.842229E+03   -2.853273E+05   -9.791560E+05   -4.593970E+06
   -5.375310E+00   -4.655887E+02   -4.495714E+03   -3.338556E+05   -1.145690E+06   -5.375310E+06
   -6.289542E+00   -5.447760E+02   -5.260345E+03   -3.906378E+05   -1.340549E+06   -6.289542E+06
   -7.359265E+00   -6.374313E+02   -6.155022E+03   -4.570773E+05   -1.568549E+06   -7.359265E+06
   -8.610927E+00   -7.458455E+02   -7.201866E+03   -5.348169E+05   -1.835328E+06   -8.610927E+06
   -1.007547E+01   -8.726988E+02   -8.426759E+03   -6.257784E+05   -2.147480E+06   -1.007547E+07
   -1.178910E+01   -1.021127E+03   -9.859978E+03   -7.322105E+05   -2.512722E+06   -1.178910E+07
   -1.379419E+01   -1.194800E+03   -1.153696E+04   -8.567448E+05   -2.940086E+06   -1.379419E+07
   -1.614030E+01   -1.398011E+03   -1.349916E+04   -1.002460E+06   -3.440135E+06   -1.614030E+07
   -1.888544E+01   -1.635785E+03   -1.579510E+04   -1.172958E+06   -4.025232E+06   -1.888544E+07
   -2.209747E+01   -1.913998E+03   -1.848152E+04   -1.372454E+06   -4.709842E+06   -2.209747E+07
   -2.585580E+01   -2.239530E+03   -2.162485E+04   -1.605880E+06   -5.510890E+06   -2.585580E+07
   -3.025335E+01   -2.620429E+03   -2.530280E+04   -1.879008E+06   -6.448181E+06   -3.025335E+07
   -3.539883E+01   -3.066111E+03   -2.960629E+04   -2.198589E+06   -7.544885E+06   -3.539883E+07
   -4.141945E+01   -3.587594E+03   -3.464172E+04   -2.572525E+06   -8.828117E+06   -4.141945E+07
   -4.846406E+01   -4.197771E+03   -4.053358E+04   -3.010059E+06   -1.032960E+07   -4.846406E+07
