   4838534417.22933       -23.0258509299405     
  3.382200390196138E+016  -23.0028020301107     
  6.843261610140707E+016  -22.9797531302809     
  1.038502291895443E+017  -22.9567042304511     
  1.400936596581775E+017  -22.9336553306214     
  1.771821627349566E+017  -22.9106064307916     
  2.151354426131780E+017  -22.8875575309618     
  2.539736629201100E+017  -22.8645086311321     
  2.937174574294022E+017  -22.8414597313023     
  3.343879410232713E+017  -22.8184108314725     
  3.760067209102856E+017  -22.7953619316427     
  4.185959081047098E+017  -22.7723130318130     
  4.621781291735078E+017  -22.7492641319832     
  5.067765382572435E+017  -22.7262152321534     
  5.524148293712690E+017  -22.7031663323237     
  5.991172489937297E+017  -22.6801174324939     
  6.469086089470811E+017  -22.6570685326641     
  6.958142995799540E+017  -22.6340196328344     
  7.458603032563768E+017  -22.6109707330046     
  7.970732081595177E+017  -22.5879218331748     
  8.494802224172814E+017  -22.5648729333450     
  9.031091885572666E+017  -22.5418240335153     
  9.579885982987588E+017  -22.5187751336855     
  1.014147607689623E+018  -22.4957262338557     
  1.071616052596134E+018  -22.4726773340260     
  1.130424464553974E+018  -22.4496284341962     
  1.190604086988823E+018  -22.4265795343664     
  1.252186891815146E+018  -22.4035306345366     
  1.315205596422022E+018  -22.3804817347069     
  1.379693681055002E+018  -22.3574328348771     
  1.445685406603273E+018  -22.3343839350473     
  1.513215832801528E+018  -22.3113350352176     
  1.582320836856264E+018  -22.2882861353878     
  1.653037132506372E+018  -22.2652372355580     
  1.725402289528126E+018  -22.2421883357282     
  1.799454753695011E+018  -22.2191394358985     
  1.875233867202888E+018  -22.1960905360687     
  1.952779889571437E+018  -22.1730416362389     
  2.032134019032943E+018  -22.1499927364092     
  2.113338414419764E+018  -22.1269438365794     
  2.196436217562170E+018  -22.1038949367496     
  2.281471576208415E+018  -22.0808460369199     
  2.368489667479205E+018  -22.0577971370901     
  2.457536721869020E+018  -22.0347482372603     
  2.548660047807137E+018  -22.0116993374305     
  2.641908056791239E+018  -21.9886504376008     
  2.737330289107121E+018  -21.9656015377710     
  2.834977440148034E+018  -21.9425526379412     
  2.934901387347700E+018  -21.9195037381115     
  3.037155217741386E+018  -21.8964548382817     
  3.141793256169469E+018  -21.8734059384519     
  3.248871094138761E+018  -21.8503570386221     
  3.358445619356651E+018  -21.8273081387924     
  3.470575045953907E+018  -21.8042592389626     
  3.585318945412203E+018  -21.7812103391328     
  3.702738278212718E+018  -21.7581614393031     
  3.822895426222686E+018  -21.7351125394733     
  3.945854225837087E+018  -21.7120636396435     
  4.071680001893040E+018  -21.6890147398137     
  4.200439602375063E+018  -21.6659658399840     
  4.332201433929335E+018  -21.6429169401542     
  4.467035498206237E+018  -21.6198680403244     
  4.605013429050124E+018  -21.5968191404947     
  4.746208530556286E+018  -21.5737702406649     
  4.890695816015205E+018  -21.5507213408351     
  5.038552047764939E+018  -21.5276724410054     
  5.189855777972620E+018  -21.5046235411756     
  5.344687390366841E+018  -21.4815746413458     
  5.503129142943136E+018  -21.4585257415160     
  5.665265211665182E+018  -21.4354768416863     
  5.831181735184868E+018  -21.4124279418565     
  6.000966860605210E+018  -21.3893790420267     
  6.174710790310069E+018  -21.3663301421970     
  6.352505829886088E+018  -21.3432812423672     
  6.534446437161679E+018  -21.3202323425374     
  6.720629272389490E+018  -21.2971834427076     
  6.911153249599009E+018  -21.2741345428779     
  7.106119589146542E+018  -21.2510856430481     
  7.305631871490321E+018  -21.2280367432183     
  7.509796092219564E+018  -21.2049878433886     
  7.718720718366515E+018  -21.1819389435588     
  7.932516746031520E+018  -21.1588900437290     
  8.151297759351622E+018  -21.1358411438992     
  8.375179990844250E+018  -21.1127922440695     
  8.604282383157627E+018  -21.0897433442397     
  8.838726652261212E+018  -21.0666944444099     
  9.078637352109331E+018  -21.0436455445802     
  9.324141940812542E+018  -21.0205966447504     
  9.575370848351969E+018  -20.9975477449206     
  9.832457545872314E+018  -20.9744988450908     
  1.009553861659047E+019  -20.9514499452611     
  1.036475382835773E+019  -20.9284010454313     
  1.064024620791361E+019  -20.9053521456015     
  1.092216211687086E+019  -20.8823032457718     
  1.121065132947262E+019  -20.8592543459420     
  1.150586711216206E+019  -20.8362054461122     
  1.180796630500743E+019  -20.8131565462825     
  1.211710940502570E+019  -20.7901076464527     
  1.243346065144907E+019  -20.7670587466229     
  1.275718811297910E+019  -20.7440098467931     
  1.308846377707573E+019  -20.7209609469634     
  1.342746364132794E+019  -20.6979120471336     
  1.377436780695475E+019  -20.6748631473038     
  1.412936057448635E+019  -20.6518142474741     
  1.449263054167626E+019  -20.6287653476443     
  1.486437070369608E+019  -20.6057164478145     
  1.524477855566656E+019  -20.5826675479847     
  1.563405619757925E+019  -20.5596186481550     
  1.603241044166441E+019  -20.5365697483252     
  1.644005292226254E+019  -20.5135208484954     
  1.685720020825722E+019  -20.4904719486657     
  1.728407391812969E+019  -20.4674230488359     
  1.772090083769588E+019  -20.4443741490061     
  1.816791304058873E+019  -20.4213252491763     
  1.862534801154950E+019  -20.3982763493466     
  1.909344877259363E+019  -20.3752274495168     
  1.957246401211833E+019  -20.3521785496870     
  2.006264821702060E+019  -20.3291296498573     
  2.056426180789513E+019  -20.3060807500275     
  2.107757127738497E+019  -20.2830318501977     
  2.160284933175754E+019  -20.2599829503680     
  2.214037503578158E+019  -20.2369340505382     
  2.269043396098229E+019  -20.2138851507084     
  2.325331833735283E+019  -20.1908362508786     
  2.382932720860312E+019  -20.1677873510489     
  2.441876659102809E+019  -20.1447384512191     
  2.502194963608058E+019  -20.1216895513893     
