   2441861166.93550       -2425620340.05013       0.000000000000000E+000
   2386222488.82620       -2390581513.61258        3040390361.04420     
   2331851555.05962       -2330690853.48373        2156444244.61372     
   2278719479.72601       -2279037775.42140        2325598581.18832     
   2226798034.90783       -2226720027.52888        2214119000.03419     
   2176059636.16735       -2176087804.56479        2179342148.91746     
   2126477327.44209       -2126477037.21058        2125485215.56553     
   2078024766.73342       -2078032094.52259        2078181167.28028     
   2030676212.52762       -2030681486.28781        2030527585.37047     
   1984406509.69526       -1984412323.71654        1984341923.62928     
   1939191076.17774       -1939196739.75461        1939106422.78812     
   1895005890.12897       -1895011585.44949        1894929442.82475     
   1851827477.15600       -1851833152.05895        1851751197.85067     
   1809632897.61186       -1809638566.57215        1809558955.64273     
   1768399734.55823       -1768405393.53468        1768327480.76016     
   1728106081.82807       -1728111732.03591        1728035625.18934     
   1688730532.39348       -1688736173.19446        1688661842.56519     
   1650252166.99542       -1650257799.41989        1650185048.93580     
   1612650543.01344       -1612656164.55722        1612585420.83697     
   1575905683.66635       -1575911299.73055        1575841367.25738     
   1539998067.10854       -1540003680.33796        1539935928.64740     
   1504908616.68404       -1504914215.11103        1504848463.32688     
   1470618690.39044       -1470624275.04450        1470559501.45871     
   1437110070.66107       -1437115650.03751        1437052163.69436     
   1404364955.06408       -1404370532.62241        1404308392.07522     
   1372365946.91970       -1372371517.73017        1372311327.61386     
   1341096046.10136       -1341101606.61017        1341042572.22071     
   1310538639.65203       -1310544191.50218        1310486596.95187     
   1280677493.17850       -1280683035.83227        1280626722.16167     
   1251496742.18379       -1251502275.55284        1251447302.62377     
   1222980883.65374       -1222986408.55265        1222932577.61335     
   1195114767.80265       -1195120281.89213        1195068009.51454     
   1167883590.08063       -1167889098.69074        1167837239.97783     
   1141272883.05711       -1141278385.39052        1141228571.99150     
   1115268509.37643       -1115273992.40073        1115225591.27471     
   1089856653.66175       -1089862121.59715        1089814214.63823     
   1065023814.98411       -1065029279.00536        1064982133.57774     
   1040756800.07519       -1040762266.21001        1040716010.33186     
   1017042716.45683       -1017048176.07210        1017003908.01962     
   993868965.668292       -993874416.568371        993830420.289651     
   971223235.978168       -971228674.060740        971186797.441559     
   949093496.526234       -949098917.344075        949057281.894556     
   927467990.102885       -927473409.398041        927432104.215008     
   906335227.399882       -906340642.155089        906301167.136723     
   885683981.338232       -885689384.135777        885650567.812363     
   865503280.384560       -865508676.755426        865470529.454409     
   845782402.996676       -845787786.144867        845751329.828185     
   826510872.170594       -826516239.381363        826480048.314379     
   807678449.224133       -807683813.904553        807647881.079041     
   789275128.770394       -789280488.115493        789246194.124467     
   771291133.787397       -771296482.175896        771262643.383543     
   753716909.780745       -753722249.746341        753689311.751012     
   736543120.004124       -736548450.597722        736516231.720253     
   719760640.439760       -719765961.985440        719734499.223987     
   703360554.966542       -703365867.358342        703335126.504036     
   687334150.619054       -687339453.889460        687309423.756194     
   671672912.959658       -671678207.097932        671648869.888624     
   656368521.554697       -656373806.563285        656345146.978034     
   641412845.554136       -641418121.431572        641390123.873852     
   626797939.371811       -626803206.117913        626775855.552366     
   612516038.464152       -612521296.078258        612494577.755507     
   598559555.205068       -598564803.686705        598538703.193226     
   584921074.854823       -584926314.203529        584900817.469679     
   571593351.620776       -571598581.836037        571573675.102608     
   558569304.807867       -558574525.889200        558550195.713518     
   545842015.056818       -545847227.003755        545823460.247801     
   533404720.668049       -533409923.480146        533386707.306037     
   521250814.009354       -521256007.686164        521233329.549959     
   509373838.005429       -509379022.546550        509356870.184745     
   497767482.707386       -497772658.112384        497751019.552739     
   486425581.940438       -486430748.208833        486409611.741398     
   475342110.027957       -475347267.159421        475326621.334387     
   464511178.590181       -464516326.584300        464496160.239866     
   453927033.415869       -453932172.272224        453912474.466834     
   443584051.405224       -443589181.123484        443569941.191131     
   433476737.582483       -433481858.162237        433463065.667707     
   423599722.176571       -423604833.617477        423586478.363252     
   413947757.768273       -413952860.070008        413934932.094906     
   404515716.502412       -404520809.664615        404503299.235351     
   395298587.363546       -395303671.385842        395286568.988003     
   386291473.513735       -386296548.395817        386279844.727837     
   377489589.690980       -377494655.432537        377478341.414390     
   368888259.666922       -368893316.267640        368877383.017005     
   360482913.762486       -360487961.222048        360472400.067705     
   352269086.420116       -352274124.738208        352258927.197705     
   344242413.831343       -344247443.007691        344232600.796943     
   336398631.618390       -336403651.652741        336389156.673550     
   328733572.568623       -328738583.460670        328724427.808296     
   321243164.420614       -321248166.170037        321234342.107316     
   313923427.700640       -313928420.307238        313914920.274846     
   306770473.608496       -306775457.071998        306762273.696963     
   299780501.951467       -299785476.271574        299772602.331722     
   292949799.125380       -292954764.301876        292942192.747134     
   286274736.141660       -286279692.174299        286267416.117165     
   279751766.699336       -279756713.587893        279744726.291540     
   273377425.300976       -273382363.045208        273370657.936189     
   267148325.411564       -267153254.011246        267141824.652337     
   261061157.659302       -261066077.114220        261054917.229795     
   255112688.077439       -255117598.387368        255106701.830972     
   249299756.386132       -249304657.550844        249294018.329694     
   243619274.313474       -243624166.332766        243613778.574422     
   238068223.954766       -238073106.828476        238062964.809201     
   232643656.169186       -232648529.897069        232638628.019195     
   227342689.012977       -227347553.594853        227337886.379853     
   222162506.208345       -222167361.644055        222157923.750503     
   217100355.647236       -217105201.936564        217095988.139265     
   212153547.929218       -212158385.071991        212149390.261309     
   207319454.932656       -207324282.928704        207315502.118749     
   202595508.418467       -202600327.267597        202591755.580863     
   197979198.665674       -197984008.367722        197975641.038375     
   193468073.138050       -193472873.692874        193464706.064154     
   189059735.181152       -189064526.588592        189056554.112243     
   184751842.749031       -184756625.008933        184748843.236469     
   180542107.159970       -180546880.272170        180539284.861076     
   176428291.880555       -176433055.844910        176425642.544858     
   172408211.337462       -172412966.153847        172405730.818139     
   168479729.756322       -168484475.424560        168477414.000181     
   164640760.027030       -164645496.546982        164638605.066372     
   160889262.594916       -160893989.966451        160887264.561898     
   157223244.377183       -157227962.600182        157221399.482350     
   153640757.704028       -153645466.778368        153639062.255313     
   150139899.283896       -150144599.209430        150138349.664060     
   146718809.192306       -146723499.968927        146717401.870222     
   143375669.883720       -143380351.511292        143374401.411169     
   140108705.225926       -140113377.704317        140107572.227772     
   136916179.556423       -136920842.885558        136915178.735420     
   133796396.760306       -133801050.940047        133795524.903608     
   130747699.369161       -130752344.399385        130746953.321251     
   127768467.680495       -127773103.561135        127767844.370011     
   124857118.897227       -124861745.628154        124856615.320712     
   122012106.286788       -122016723.867902        122011719.503423     
   119231918.359377       -119236526.790591        119231645.502669     
   116515078.064948       -116519677.346146        116514916.329872     
   113860142.008487       -113864732.139574        113860088.653426     
   111265699.683174       -111270280.664081        111265752.029209     
   108730372.721013       -108734944.551646        108730528.154168     
   106252814.160541       -106257376.840787        106253070.122297     
   103831707.731220       -103836261.260997        103832061.720967     
   101465767.154135       -101470311.533378        101466216.729904     
   99153735.4586262       -99158270.6872509        99154278.2354108     
   96894384.3144910       -96898910.3924004        96895017.9598264     
   94686513.3794029       -94691030.3065219        94687235.6127838     
   92528949.6611983       -92533457.4374603        92529758.2564708     
   90420546.8946962       -90425045.5200296        90421439.6751054     
   88360184.9327145       -88364674.4070563        88361159.7713144     
   86346769.1509647       -86351249.4742144        86347823.9730017     
   84379229.8665046       -84383701.0386078        84380362.6335638     
   82456521.7694409       -82460983.7903386        82457730.5048994     
   80577623.3675841       -80582076.2371874        80578906.1266037     
   78741536.4437532       -78745980.1620207        78742891.3324779     
   76947285.5254480       -76951720.0923111        76948710.6928852     
   75193917.3666054       -75198342.7819960        75195411.0018488     
   73480500.4411622       -73484916.7050295        73482060.7752065     
   71806124.4481589       -71810531.5604480        71807749.7535181     
   70169899.8281194       -70174297.7887628        70171588.4161777     
   68570957.2904499       -68575346.0993949        68572707.5091818     
   67008447.3516058       -67012827.0088055        67010257.5893264     
   65481539.8837828       -65485910.3891810        65483408.5640793     
   63989423.6738900       -63993785.0274316        63991349.2568690     
   62531305.9925729       -62535658.1942128        62533286.9720035     
   61106412.1730551       -61110755.2227577        61108447.0785411     
   59713985.1995774       -59718319.0972823        59716072.5956659     
   58353285.3052148       -58357610.0508760        58355423.7842787     
   57023589.5788552       -57027905.1724323        57025777.7710475     
   55724191.5811356       -55728498.0225815        55726428.1431342     
   54454400.9691275       -54458698.2584039        54456684.5915979     
   53213543.1295758       -53217831.2666415        53215872.5306002     
   52000958.8204924       -52005237.8053067        52003332.7495248     
   50816003.8209178       -50820273.6534448        50818421.0533446     
   49658048.5886623       -49662309.2688679        49660507.9306070     
   48526477.9258457       -48530729.4536791        48528978.2093973     
   47420690.6520583       -47424933.0274938        47423230.7335239     
   46340099.2849675       -46344332.5079745        46342678.0517241     
   45284129.7282043       -45288353.7987400        45286746.0885549     
   44252220.9663590       -44256435.8843997        44254873.8552716     
   43243824.7669282       -43248030.5324384        43246513.1444507     
   42258405.3890523       -42262602.0020084        42261128.2360853     
   41295439.2988891       -41299626.7592610        41298195.6240158     
   40354414.8914744       -40358593.1992228        40357203.7215744     
   39434832.2189175       -39439001.3740257        39437652.6046493     
   38536202.7247921       -38540362.7272260        38539053.7402682     
   37658048.9845784       -37662199.8343135        37660929.7208311     
   36799904.4520182       -36804046.1490358        36802814.0253409     
   35961313.2112518       -35965445.7555236        35964250.7548238     
   35141829.7346004       -35145953.1261055        35144794.4031257     
   34341018.6458683       -34345132.8845827        34344009.6124525     
   33558454.4890382       -33562559.5749404        33561470.9460133     
   32793721.5022374       -32797817.4353095        32796762.6598355     
   32046413.3968531       -32050500.1770782        32049478.4840566     
   31316133.1416819       -31320210.7690346        31319221.4050629     
   30602492.7519967       -30606561.2264595        30605603.4538932     
   29905113.0834199       -29909172.4049792        29908245.5047015     
   29223623.6304932       -29227673.7991297        29226777.0675514     
   28557662.3298378       -28561703.3455372        28560836.0949923     
   27906875.3677986       -27910907.2305450        27910068.7897254     
   27270916.9924717       -27274939.7022506        27274129.4142173     
   26649449.3300151       -26653462.8868157        26652680.1103024     
   26042142.2051449       -26046146.6089520        26045390.7172890     
   25448672.9657208       -25452668.2165215        25451938.5967896     
   24868726.3113296       -24872712.4091142        24872008.4627750     
   24301994.1257733       -24305971.0705314        24305292.2126221     
   23748175.3133750       -23752143.1050964        23751488.7639359     
   23206975.6390137       -23210934.2776874        23210303.8948120     
   22678107.5718054       -22682057.0574250        22681450.0863764     
   22161290.1323437       -22165230.4648998        22164646.3730830     
   21656248.7434238       -21660179.9229091        21659618.1879874     
   21162715.0841651       -21166637.1105769        21166097.2237934     
   20680426.9474600       -20684339.8207884        20683821.2842873     
   20209128.1006691       -20213031.8209095        20212534.1478420     
   19748568.1494913       -19752462.7166427        19751985.4316940     
   19298502.4049357       -19302387.8189923        19301930.4579546     
   18858691.7533240       -18862568.0142816        18862130.1227288     
   18428902.5292557       -18432769.6371130        18432350.7716162     
   18008906.3914670       -18012764.3462213        18012364.0732284     
   17598480.2015193       -17602329.0031699        17601946.8988992     
   17197405.9052507       -17201245.5537977        17200881.2043451     
   16805470.4169294       -16809300.9123745        16808953.9129873     
   16422465.5060468       -16426286.8483899        16425956.8040830     
   16048187.6866894       -16051999.8759304        16051686.4000475     
   15682438.1094319       -15686241.1455753        15685943.8605233     
   15325022.4556933       -15328816.3387410        15328534.8759106     
   14975750.8345005       -14979535.5644552        14979269.5629486     
   14634437.6816038       -14638213.2584714        14637962.3660913     
   14300901.6608909       -14304668.0846763        14304431.9571557     
   13974965.5680481       -13978722.8387571        13978501.1395683     
   13656456.2364152       -13660204.3540531        13659996.7545990     
   13345204.4449874       -13348943.4095618        13348749.5881858     
   13041044.8285113       -13044774.6400305        13044594.2831251     
   12743815.7896311       -12747536.4481032        12747369.2485520     
   12453359.4130357       -12457070.9184686        12456916.5767818     
   12169521.3815622       -12173223.7339651        12173081.9567638     
   11892150.8942109       -11895844.0935966        11895714.5946628     
   11621100.5860288       -11624784.6324079        11624667.1320679     
   11356226.4498177       -11359901.3432025        11359795.5678241     
   11097387.7596273       -11101053.5000300        11100959.1826596     
   10844446.9959906       -10848103.5834240        10848020.4627196     
   10597269.7728633       -10600917.2073432        10600845.0281617     
   10355724.7662278       -10359363.0477676        10359301.5610102     
   10119683.6443241       -10123312.7729390        10123261.7345867     
   9889020.99947024       -9892640.97517698        9892600.14738647     
   9663614.28143622       -9667225.10425277        9667194.25399809     
   9443343.73233614       -9446945.40228061        9446924.30255361     
   9228092.32300388       -9231684.84009392        9231673.26839406     
   9017745.69081826       -9021329.05507427        9021326.79436374     
   8812192.07894509       -8815766.29038658        8815773.12848590     
   8611322.27696350       -8614887.33561224        8614903.06499314     
   8415029.56284511       -8418585.46872354        8418609.88690490     
   8223209.64625532       -8226756.39938529        8226789.30828582     
   8035760.61314638       -8039298.21355125        8039339.41963830     
   7852582.87161297       -7856111.31931857        7856160.63334674     
   7673579.09898148       -7677098.39401297        7677155.63143934     
   7498654.19010493       -7502164.33248863        7502229.31242574     
   7327715.20683590       -7331216.19659863        7331288.74288644     
   7160671.32865082       -7164163.16582084        7164243.10562436     
   6997433.80439921       -7000916.48900644        7001003.65409670     
   6837915.90515249       -6841389.43722530        6841483.66281143     
   6682032.87812694       -6685497.25769804        6685598.38263168     
   6529701.90165665       -6533157.12875824        6533264.99609122     
