   2.12808272175295       -9999999999.00000        2.12808272175295     
   2.03220954465917       -9772146968.72572        2.03220954465917     
   1.94065559174420       -9549485638.79196        1.94065559174420     
   1.85322627575914       -9331897714.73322        1.85322627575914     
   1.76973577589002       -9119267597.45928        1.76973577589002     
   1.69000664281732       -8911482321.84018        1.69000664281732     
   1.61386942156811       -8708431496.69069        1.61386942156811     
   1.54116229135930       -8510007246.12221        1.54116229135930     
   1.47173072166636       -8316104152.23092        1.47173072166636     
   1.40542714378677       -8126619199.09190        1.40542714378677     
   1.34211063719991       -7941451718.02929        1.34211063719991     
   1.28164663005690       -7760503334.13352        1.28164663005690     
   1.22390661316388       -7583677913.99713        1.22390661316388     
   1.16876786685064       -7410881514.64151        1.16876786685064     
   1.11611320014429       -7242022333.60725        1.11611320014429     
   1.06583070169351       -7077010660.18182        1.06583070169351     
   1.01781350191403       -6915758827.73845        1.01781350191403     
  0.971959545849754       -6758181167.16104       0.971959545849754     
  0.928171376266859       -6604193961.33023       0.928171376266859     
  0.886355926519822       -6453715400.64662       0.886355926519822     
  0.846424322749098       -6306665539.56733       0.846424322749098     
  0.808291694990096       -6162966254.13286       0.808291694990096     
  0.771876996791960       -6022541200.46184       0.771876996791960     
  0.737102832962789       -5885315774.19136       0.737102832962789     
  0.703895295075177       -5751217070.84153       0.703895295075177     
  0.672183804382467       -5620173847.08310       0.672183804382467     
  0.641900961811852       -5492116482.88770       0.641900961811852     
  0.612982404715503       -5366976944.54038       0.612982404715503     
  0.585366670075264       -5244688748.49502       0.585366670075264     
  0.558995063870173       -5125186926.05324       0.558995063870173     
  0.533811536329164       -5008407988.84812       0.533811536329164     
  0.509762562803808       -4894289895.11443       0.509762562803808     
  0.486797030007919       -4782772016.72739       0.486797030007919     
  0.464866127382220       -4673795106.99236       0.464866127382220     
  0.443923243353188       -4567301269.16865       0.443923243353188     
  0.423923866265592       -4463233925.71030       0.423923866265592     
  0.404825489778157       -4361537788.20790       0.404825489778157     
  0.386587522521293       -4262158828.01522       0.386587522521293     
  0.369171201824869       -4165044247.54508       0.369171201824869     
  0.352539511332681       -4070142452.21934       0.352539511332681     
  0.336657102328497       -3977403023.05793       0.336657102328497     
  0.321490218606486       -3886776689.89256       0.321490218606486     
  0.307006624726338       -3798215305.19063       0.307006624726338     
  0.293175537500592       -3711671818.47566       0.293175537500592     
  0.279967560568564       -3627100251.33054       0.279967560568564     
  0.267354621917804       -3544455672.97033       0.267354621917804     
  0.255309914220313       -3463694176.37163       0.255309914220313     
  0.243807837856688       -3384772854.94588       0.243807837856688     
  0.232823946507120       -3307649779.74414       0.232823946507120     
  0.222334895193588       -3232283977.18128       0.222334895193588     
  0.212318390662834       -3158635407.26772       0.212318390662834     
  0.202753144004650       -3086664942.33717       0.202753144004650     
  0.193618825404782       -3016334346.25910       0.193618825404782     
  0.184896020936283       -2947606254.12476       0.184896020936283     
  0.176566191297471       -2880444152.39620       0.176566191297471     
  0.168611632408808       -2814812359.50748       0.168611632408808     
  0.161015437784946       -2750676006.90797       0.161015437784946     
  0.153761462601957       -2688001020.53751       0.153761462601957     
  0.146834289383397       -2626754102.72374       0.146834289383397     
  0.140219195232261       -2566902714.49185       0.140219195232261     
  0.133902120539174       -2508415058.27744       0.133902120539174     
  0.127869639100338       -2451260061.03324       0.127869639100338     
  0.122108929581700       -2395407357.72078       0.122108929581700     
  0.116607748268700       -2340827275.17820       0.116607748268700     
  0.111354403043684       -2287490816.35561       0.111354403043684     
  0.106337728535674       -2235369644.90970       0.106337728535674     
  0.101547062389673       -2184436070.14933       0.101547062389673     
  9.697222260507161E-002  -2134663032.32415       9.697222260507161E-002
  9.260348589499490E-002  -2086024088.24841       9.260348589499490E-002
  8.843156702059020E-002  -2038493397.25237       8.843156702059020E-002
  8.444759905633464E-002  -1992045707.45378       8.444759905633464E-002
  8.064311454441944E-002  -1946656342.34217       8.064311454441944E-002
  7.701002749815591E-002  -1902301187.66886       7.701002749815591E-002
  7.354061621615417E-002  -1858956678.63560       7.354061621615417E-002
  7.022750687074746E-002  -1816599787.37524       7.022750687074746E-002
  6.706365783578179E-002  -1775208010.71755       6.706365783578179E-002
  6.404234472046094E-002  -1734759358.23385       6.404234472046094E-002
  6.115714607743834E-002  -1695232340.55404       6.115714607743834E-002
  5.840192975477993E-002  -1656605957.94983       5.840192975477993E-002
  5.577083986279066E-002  -1618859689.17812       5.577083986279066E-002
  5.325828432800412E-002  -1581973480.57852       5.325828432800412E-002
  5.085892300788286E-002  -1545927735.41940       5.085892300788286E-002
  4.856765634096861E-002  -1510703303.48657       4.856765634096861E-002
  4.637961450835929E-002  -1476281470.90931       4.637961450835929E-002
  4.429014708347726E-002  -1442643950.21808       4.429014708347726E-002
  4.229481314813027E-002  -1409772870.62889       4.229481314813027E-002
  4.038937185385807E-002  -1377650768.54898       4.038937185385807E-002
  3.856977340850389E-002  -1346260578.29883       3.856977340850389E-002
  3.683215046885385E-002  -1315585623.04563       3.683215046885385E-002
  3.517280992105026E-002  -1285609605.94322       3.517280992105026E-002
  3.358822503130918E-002  -1256316601.47405       3.358822503130918E-002
  3.207502795025933E-002  -1227691046.98829       3.207502795025933E-002
  3.063000255497138E-002  -1199717734.43581       3.063000255497138E-002
  2.925007761346403E-002  -1172381802.28653       2.925007761346403E-002
  2.793232025715891E-002  -1145668727.63480       2.793232025715891E-002
  2.667392974741082E-002  -1119564318.48381       2.667392974741082E-002
  2.547223152286461E-002  -1094054706.20568       2.547223152286461E-002
